date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-07,SKU-DEC-105,33,89,7,112
2025-04-07,SKU-DEC-106,1660,0,21,664
2025-04-07,SKU-DEC-107,118,136,7,170
2025-04-07,SKU-DEC-108,453,0,14,378
2025-04-07,SKU-DEC-109,400,0,14,160
2025-04-07,SKU-DEC-110,58,156,21,195
2025-04-07,SKU-DEC-111,33,88,7,110
2025-04-07,SKU-DEC-112,85,228,14,286
2025-04-07,SKU-DEC-113,600,0,14,240
2025-04-07,SKU-DEC-114,630,720,28,900
2025-04-07,SKU-DEC-115,126,0,7,105
2025-04-07,SKU-DEC-116,1037,0,14,415
2025-04-07,SKU-DEC-117,98,0,7,82
2025-04-07,SKU-DEC-118,588,0,14,147
2025-04-07,SKU-DEC-119,362,0,7,145
2025-04-07,SKU-DEC-120,574,0,21,479
2025-04-07,SKU-LIG-121,53,142,7,178
2025-04-07,SKU-LIG-122,1060,0,21,265
2025-04-07,SKU-LIG-123,1592,0,14,398
2025-04-07,SKU-LIG-124,266,0,7,222
2025-04-07,SKU-LIG-125,23,61,7,77
2025-04-07,SKU-LIG-126,1672,0,28,418
2025-04-07,SKU-LIG-127,390,0,7,156
2025-04-07,SKU-LIG-128,2124,0,28,531
2025-04-07,SKU-LIG-129,195,0,7,163
2025-04-07,SKU-LIG-130,1250,0,21,500
2025-04-07,SKU-LIG-131,541,618,28,773
2025-04-07,SKU-LIG-132,504,0,7,126
2025-04-07,SKU-LIG-133,1034,0,28,862
2025-04-07,SKU-LIG-134,448,0,7,112
2025-04-07,SKU-LIG-135,1617,0,28,647
2025-04-07,SKU-LIG-136,189,216,14,270
2025-04-07,SKU-LIG-137,792,0,14,317
2025-04-07,SKU-LIG-138,292,0,7,73
2025-04-07,SKU-LIG-139,1680,0,21,672
2025-04-07,SKU-LIG-140,55,63,7,79
2025-04-07,SKU-LIG-141,687,0,21,573
2025-04-07,SKU-LIG-142,50,134,7,168
2025-04-07,SKU-LIG-143,128,0,7,107
2025-04-07,SKU-LIG-144,183,0,14,153
2025-04-07,SKU-LIG-145,1032,0,28,413
2025-04-07,SKU-LIG-146,93,248,14,311
2025-04-07,SKU-LIG-147,249,285,28,357
2025-04-07,SKU-LIG-148,657,0,14,263
2025-04-07,SKU-LIG-149,1428,0,14,357
2025-04-07,SKU-LIG-150,198,226,14,283
2025-04-07,SKU-LIG-151,95,108,14,136
2025-04-07,SKU-LIG-152,266,0,14,222
2025-04-07,SKU-LIG-153,275,0,7,110
2025-04-07,SKU-LIG-154,248,0,7,207
2025-04-07,SKU-LIG-155,372,0,14,149
2025-04-07,SKU-LIG-156,71,81,7,102
2025-04-07,SKU-LIG-157,386,0,21,322
2025-04-07,SKU-LIG-158,780,0,7,195
2025-04-07,SKU-LIG-159,1215,0,21,486
2025-04-07,SKU-LIG-160,59,158,7,198
2025-04-07,SKU-SMA-161,720,0,21,288
2025-04-07,SKU-SMA-162,984,0,21,246
2025-04-07,SKU-SMA-163,60,160,14,201
2025-04-07,SKU-SMA-164,246,281,28,352
2025-04-07,SKU-SMA-165,1720,0,28,430
2025-04-07,SKU-SMA-166,312,0,21,260
2025-04-07,SKU-SMA-167,292,0,7,73
2025-04-07,SKU-SMA-168,58,156,7,196
2025-04-07,SKU-SMA-169,194,0,7,162
2025-04-07,SKU-SMA-170,502,0,7,201
2025-04-07,SKU-SMA-171,3484,0,28,871
2025-04-07,SKU-SMA-172,682,0,14,273
2025-04-07,SKU-SMA-173,339,0,14,283
2025-04-07,SKU-SMA-174,410,0,21,342
2025-04-07,SKU-SMA-175,520,0,7,130
2025-04-07,SKU-SMA-176,391,0,21,326
2025-04-07,SKU-SMA-177,736,0,28,614
2025-04-07,SKU-SMA-178,163,436,28,546
2025-04-07,SKU-SMA-179,97,260,14,326
2025-04-07,SKU-SMA-180,63,169,7,212
2025-04-07,SKU-SMA-181,130,148,7,186
2025-04-07,SKU-SMA-182,1642,0,28,657
2025-04-07,SKU-SMA-183,167,0,7,67
2025-04-07,SKU-SMA-184,1012,0,28,405
2025-04-07,SKU-SMA-185,105,281,14,352
2025-04-07,SKU-SMA-186,1037,0,14,415
2025-04-07,SKU-SMA-187,580,0,21,484
2025-04-07,SKU-SMA-188,59,159,21,199
2025-04-07,SKU-SMA-189,229,0,7,191
2025-04-07,SKU-SMA-190,481,0,14,401
2025-04-07,SKU-SMA-191,1197,0,21,479
2025-04-07,SKU-SMA-192,2292,0,21,573
2025-04-07,SKU-SMA-193,442,0,28,369
2025-04-07,SKU-SMA-194,180,480,28,600
2025-04-07,SKU-SMA-195,123,328,21,411
2025-04-07,SKU-SMA-196,822,0,21,329
2025-04-07,SKU-SMA-197,552,0,14,460
2025-04-07,SKU-SMA-198,2176,0,28,544
2025-04-07,SKU-SMA-199,419,479,21,599
2025-04-07,SKU-SMA-200,270,0,7,225
2025-04-14,SKU-BED-001,1796,0,14,449
2025-04-14,SKU-BED-002,2936,0,28,734
2025-04-14,SKU-BED-003,135,154,7,193
2025-04-14,SKU-BED-004,434,0,28,362
2025-04-14,SKU-BED-005,138,0,7,115
2025-04-14,SKU-BED-006,1280,0,14,320
2025-04-14,SKU-BED-007,613,700,28,876
2025-04-14,SKU-BED-008,765,0,28,638
2025-04-14,SKU-BED-009,129,344,14,431
2025-04-14,SKU-BED-010,151,403,28,504
2025-04-14,SKU-BED-011,198,530,21,663
2025-04-14,SKU-BED-012,480,0,14,192
2025-04-14,SKU-BED-013,340,389,21,487
2025-04-14,SKU-BED-014,505,0,7,202
2025-04-14,SKU-BED-015,123,0,7,103
2025-04-14,SKU-BED-016,108,288,14,360
2025-04-14,SKU-BED-017,136,363,28,454
2025-04-14,SKU-BED-018,853,0,28,711
2025-04-14,SKU-BED-019,792,0,7,198
2025-04-14,SKU-BED-020,982,0,14,393
2025-04-14,SKU-BED-021,442,505,28,632
2025-04-14,SKU-BED-022,556,0,14,139
2025-04-14,SKU-BED-023,183,488,28,610
2025-04-14,SKU-BED-024,626,0,21,522
2025-04-14,SKU-BED-025,66,178,21,223
2025-04-14,SKU-BED-026,2748,0,28,687
2025-04-14,SKU-BED-027,260,0,7,65
2025-04-14,SKU-BED-028,1068,0,14,267
2025-04-14,SKU-BED-029,2324,0,28,581
2025-04-14,SKU-BED-030,1357,0,28,543
2025-04-14,SKU-BED-031,111,296,21,371
2025-04-14,SKU-BED-032,848,0,7,212
2025-04-14,SKU-BED-033,126,336,21,420
2025-04-14,SKU-BED-034,1064,0,21,266
2025-04-14,SKU-BED-035,925,0,28,370
2025-04-14,SKU-BED-036,752,0,14,301
2025-04-14,SKU-BED-037,430,0,7,172
2025-04-14,SKU-BED-038,232,265,14,332
2025-04-14,SKU-BED-039,260,695,28,869
2025-04-14,SKU-BED-040,57,154,7,193
2025-04-14,SKU-FUR-041,169,0,7,141
2025-04-14,SKU-FUR-042,241,644,28,806
2025-04-14,SKU-FUR-043,390,0,14,325
2025-04-14,SKU-FUR-044,1872,0,28,468
2025-04-14,SKU-FUR-045,832,0,14,208
2025-04-14,SKU-FUR-046,528,0,14,440
2025-04-14,SKU-FUR-047,1756,0,28,439
2025-04-14,SKU-FUR-048,345,0,7,138
2025-04-14,SKU-FUR-049,472,0,7,189
2025-04-14,SKU-FUR-050,380,0,14,317
2025-04-14,SKU-FUR-051,122,140,7,175
2025-04-14,SKU-FUR-052,167,191,14,239
2025-04-14,SKU-FUR-053,525,0,21,438
2025-04-14,SKU-FUR-054,422,0,21,352
2025-04-14,SKU-FUR-055,1736,0,21,434
2025-04-14,SKU-FUR-056,146,0,7,122
2025-04-14,SKU-FUR-057,254,0,14,212
2025-04-14,SKU-FUR-058,1316,0,21,329
2025-04-14,SKU-FUR-059,342,391,21,489
2025-04-14,SKU-FUR-060,126,336,14,421
2025-04-14,SKU-FUR-061,187,500,28,625
2025-04-14,SKU-FUR-062,1796,0,21,449
2025-04-14,SKU-FUR-063,1140,0,21,285
2025-04-14,SKU-FUR-064,93,248,21,310
2025-04-14,SKU-FUR-065,327,0,7,131
2025-04-14,SKU-FUR-066,1248,0,14,312
2025-04-14,SKU-FUR-067,61,164,14,206
2025-04-14,SKU-FUR-068,1140,0,14,285
2025-04-14,SKU-FUR-069,1825,0,28,730
2025-04-14,SKU-FUR-070,82,220,14,276
2025-04-14,SKU-FUR-071,788,0,21,197
2025-04-14,SKU-FUR-072,896,0,14,224
2025-04-14,SKU-FUR-073,980,0,21,392
2025-04-14,SKU-FUR-074,144,165,14,207
2025-04-14,SKU-FUR-075,244,279,14,349
2025-04-14,SKU-FUR-076,349,399,28,499
2025-04-14,SKU-FUR-077,436,498,28,623
2025-04-14,SKU-FUR-078,72,192,14,241
2025-04-14,SKU-FUR-079,575,0,7,230
2025-04-14,SKU-FUR-080,1552,0,28,621
2025-04-14,SKU-DEC-081,305,0,7,122
2025-04-14,SKU-DEC-082,347,0,7,139
2025-04-14,SKU-DEC-083,456,0,7,114
2025-04-14,SKU-DEC-084,70,80,7,101
2025-04-14,SKU-DEC-085,1472,0,14,368
2025-04-14,SKU-DEC-086,1392,0,21,348
2025-04-14,SKU-DEC-087,2252,0,21,563
2025-04-14,SKU-DEC-088,200,534,21,668
2025-04-14,SKU-DEC-089,53,142,7,178
2025-04-14,SKU-DEC-090,1140,0,21,285
2025-04-14,SKU-DEC-091,56,149,7,187
2025-04-14,SKU-DEC-092,820,0,21,328
2025-04-14,SKU-DEC-093,1620,0,28,648
2025-04-14,SKU-DEC-094,533,609,28,762
2025-04-14,SKU-DEC-095,342,391,21,489
2025-04-14,SKU-DEC-096,3640,0,28,910
2025-04-14,SKU-DEC-097,425,486,21,608
2025-04-14,SKU-DEC-098,78,89,7,112
2025-04-14,SKU-DEC-099,617,0,14,247
2025-04-14,SKU-DEC-100,135,0,7,113
2025-04-14,SKU-DEC-101,381,436,21,545
2025-04-14,SKU-DEC-102,336,0,7,84
2025-04-14,SKU-DEC-103,527,0,21,211
2025-04-14,SKU-DEC-104,540,0,21,216
2025-04-14,SKU-DEC-105,100,268,21,336
2025-04-14,SKU-DEC-106,66,176,7,221
2025-04-14,SKU-DEC-107,51,136,7,170
2025-04-14,SKU-DEC-108,113,302,14,378
2025-04-14,SKU-DEC-109,56,64,7,80
2025-04-14,SKU-DEC-110,19,52,7,65
2025-04-14,SKU-DEC-111,440,0,7,110
2025-04-14,SKU-DEC-112,687,0,28,573
2025-04-14,SKU-DEC-113,168,192,14,240
2025-04-14,SKU-DEC-114,157,180,7,225
2025-04-14,SKU-DEC-115,126,336,28,421
2025-04-14,SKU-DEC-116,1660,0,14,415
2025-04-14,SKU-DEC-117,229,262,28,328
2025-04-14,SKU-DEC-118,737,0,28,295
2025-04-14,SKU-DEC-119,174,465,28,582
2025-04-14,SKU-DEC-120,382,0,14,319
2025-04-14,SKU-LIG-121,712,0,7,178
2025-04-14,SKU-LIG-122,662,0,21,265
2025-04-14,SKU-LIG-123,3188,0,28,797
2025-04-14,SKU-LIG-124,532,0,14,444
2025-04-14,SKU-LIG-125,161,184,21,231
2025-04-14,SKU-LIG-126,522,0,14,209
2025-04-14,SKU-LIG-127,329,376,21,470
2025-04-14,SKU-LIG-128,1327,0,28,531
2025-04-14,SKU-LIG-129,456,521,28,652
2025-04-14,SKU-LIG-130,2000,0,21,500
2025-04-14,SKU-LIG-131,2316,0,21,579
2025-04-14,SKU-LIG-132,315,0,7,126
2025-04-14,SKU-LIG-133,193,516,21,646
2025-04-14,SKU-LIG-134,448,0,7,112
2025-04-14,SKU-LIG-135,1212,0,21,485
2025-04-14,SKU-LIG-136,2160,0,28,540
2025-04-14,SKU-LIG-137,2536,0,28,634
2025-04-14,SKU-LIG-138,365,0,14,146
2025-04-14,SKU-LIG-139,134,358,14,448
2025-04-14,SKU-LIG-140,597,0,21,239
2025-04-14,SKU-LIG-141,477,0,7,191
2025-04-14,SKU-LIG-142,50,134,7,168
2025-04-14,SKU-LIG-143,1072,0,28,429
2025-04-14,SKU-LIG-144,367,0,28,306
2025-04-14,SKU-LIG-145,257,0,7,103
2025-04-14,SKU-LIG-146,1555,0,28,622
2025-04-14,SKU-LIG-147,892,0,28,357
2025-04-14,SKU-LIG-148,985,0,21,394
2025-04-14,SKU-LIG-149,214,572,28,715
2025-04-14,SKU-LIG-150,1700,0,21,425
2025-04-14,SKU-LIG-151,544,0,14,136
2025-04-14,SKU-LIG-152,33,88,7,111
2025-04-14,SKU-LIG-153,529,0,28,441
2025-04-14,SKU-LIG-154,994,0,28,829
2025-04-14,SKU-LIG-155,104,119,14,149
2025-04-14,SKU-LIG-156,71,81,7,102
2025-04-14,SKU-LIG-157,74,85,7,107
2025-04-14,SKU-LIG-158,977,0,14,391
2025-04-14,SKU-LIG-159,583,0,21,486
2025-04-14,SKU-LIG-160,495,0,7,198
2025-04-14,SKU-SMA-161,1536,0,28,384
2025-04-14,SKU-SMA-162,230,263,28,329
2025-04-14,SKU-SMA-163,241,0,14,201
2025-04-14,SKU-SMA-164,123,140,14,176
2025-04-14,SKU-SMA-165,128,0,7,107
2025-04-14,SKU-SMA-166,867,0,28,347
2025-04-14,SKU-SMA-167,365,0,14,146
2025-04-14,SKU-SMA-168,980,0,14,392
2025-04-14,SKU-SMA-169,227,260,14,325
2025-04-14,SKU-SMA-170,482,0,14,402
2025-04-14,SKU-SMA-171,3484,0,28,871
2025-04-14,SKU-SMA-172,492,0,21,410
2025-04-14,SKU-SMA-173,679,0,28,566
2025-04-14,SKU-SMA-174,912,0,14,228
2025-04-14,SKU-SMA-175,156,417,28,522
2025-04-14,SKU-SMA-176,130,347,28,434
2025-04-14,SKU-SMA-177,1152,0,21,461
2025-04-14,SKU-SMA-178,163,0,7,136
2025-04-14,SKU-SMA-179,195,522,28,653
2025-04-14,SKU-SMA-180,1696,0,14,424
2025-04-14,SKU-SMA-181,1397,0,21,559
2025-04-14,SKU-SMA-182,197,525,28,657
2025-04-14,SKU-SMA-183,60,161,21,202
2025-04-14,SKU-SMA-184,141,161,14,202
2025-04-14,SKU-SMA-185,211,0,7,176
2025-04-14,SKU-SMA-186,249,664,28,830
2025-04-14,SKU-SMA-187,775,0,28,646
2025-04-14,SKU-SMA-188,185,212,28,265
2025-04-14,SKU-SMA-189,172,459,21,574
2025-04-14,SKU-SMA-190,2007,0,28,803
2025-04-14,SKU-SMA-191,382,0,14,319
2025-04-14,SKU-SMA-192,267,305,14,382
2025-04-14,SKU-SMA-193,193,221,21,277
2025-04-14,SKU-SMA-194,1200,0,14,300
2025-04-14,SKU-SMA-195,191,219,14,274
2025-04-14,SKU-SMA-196,1095,0,28,438
2025-04-14,SKU-SMA-197,644,736,28,921
2025-04-14,SKU-SMA-198,95,108,7,136
2025-04-14,SKU-SMA-199,419,479,21,599
2025-04-14,SKU-SMA-200,270,722,28,903
2025-04-21,SKU-BED-001,134,359,14,449
2025-04-21,SKU-BED-002,2204,0,21,551
2025-04-21,SKU-BED-003,231,0,7,193
2025-04-21,SKU-BED-004,724,0,14,181
2025-04-21,SKU-BED-005,414,0,21,345
2025-04-21,SKU-BED-006,400,0,7,160
2025-04-21,SKU-BED-007,3504,0,28,876
2025-04-21,SKU-BED-008,191,510,28,638
2025-04-21,SKU-BED-009,1077,0,14,431
2025-04-21,SKU-BED-010,1512,0,21,378
2025-04-21,SKU-BED-011,1060,0,28,884
2025-04-21,SKU-BED-012,269,308,28,385
2025-04-21,SKU-BED-013,340,389,21,487
2025-04-21,SKU-BED-014,424,485,21,607
2025-04-21,SKU-BED-015,217,248,21,311
2025-04-21,SKU-BED-016,1440,0,14,360
2025-04-21,SKU-BED-017,237,272,21,340
2025-04-21,SKU-BED-018,887,0,14,355
2025-04-21,SKU-BED-019,237,0,7,198
2025-04-21,SKU-BED-020,3148,0,28,787
2025-04-21,SKU-BED-021,331,379,21,474
2025-04-21,SKU-BED-022,250,0,21,209
2025-04-21,SKU-BED-023,1142,0,21,457
2025-04-21,SKU-BED-024,243,278,14,348
2025-04-21,SKU-BED-025,892,0,21,223
2025-04-21,SKU-BED-026,360,412,21,515
2025-04-21,SKU-BED-027,45,52,7,65
2025-04-21,SKU-BED-028,160,427,28,534
2025-04-21,SKU-BED-029,101,116,7,145
2025-04-21,SKU-BED-030,81,216,14,271
2025-04-21,SKU-BED-031,147,0,7,123
2025-04-21,SKU-BED-032,530,0,7,212
2025-04-21,SKU-BED-033,504,0,21,420
2025-04-21,SKU-BED-034,105,0,7,88
2025-04-21,SKU-BED-035,230,0,7,92
2025-04-21,SKU-BED-036,210,240,14,301
2025-04-21,SKU-BED-037,1722,0,28,689
2025-04-21,SKU-BED-038,830,0,14,332
2025-04-21,SKU-BED-039,1736,0,14,434
2025-04-21,SKU-BED-040,3088,0,28,772
2025-04-21,SKU-FUR-041,169,451,28,564
2025-04-21,SKU-FUR-042,1007,0,14,403
2025-04-21,SKU-FUR-043,405,0,7,162
2025-04-21,SKU-FUR-044,35,93,7,117
2025-04-21,SKU-FUR-045,124,332,28,416
2025-04-21,SKU-FUR-046,1056,0,28,880
2025-04-21,SKU-FUR-047,1316,0,21,329
2025-04-21,SKU-FUR-048,165,0,7,138
2025-04-21,SKU-FUR-049,3024,0,28,756
2025-04-21,SKU-FUR-050,333,380,21,476
2025-04-21,SKU-FUR-051,210,0,7,175
2025-04-21,SKU-FUR-052,429,0,21,358
2025-04-21,SKU-FUR-053,730,0,14,292
2025-04-21,SKU-FUR-054,1880,0,28,470
2025-04-21,SKU-FUR-055,2316,0,28,579
2025-04-21,SKU-FUR-056,305,0,7,122
2025-04-21,SKU-FUR-057,254,0,14,212
2025-04-21,SKU-FUR-058,230,263,21,329
2025-04-21,SKU-FUR-059,586,0,21,489
2025-04-21,SKU-FUR-060,252,0,7,210
2025-04-21,SKU-FUR-061,140,375,21,469
2025-04-21,SKU-FUR-062,419,479,28,599
2025-04-21,SKU-FUR-063,1140,0,21,285
2025-04-21,SKU-FUR-064,217,248,21,310
2025-04-21,SKU-FUR-065,91,104,7,131
2025-04-21,SKU-FUR-066,1170,0,21,468
2025-04-21,SKU-FUR-067,372,0,21,310
2025-04-21,SKU-FUR-068,128,342,21,428
2025-04-21,SKU-FUR-069,1825,0,28,730
2025-04-21,SKU-FUR-070,165,442,28,553
2025-04-21,SKU-FUR-071,184,210,28,263
2025-04-21,SKU-FUR-072,314,359,28,449
2025-04-21,SKU-FUR-073,652,0,14,261
2025-04-21,SKU-FUR-074,248,0,14,207
2025-04-21,SKU-FUR-075,1396,0,14,349
2025-04-21,SKU-FUR-076,496,0,7,124
2025-04-21,SKU-FUR-077,436,498,28,623
2025-04-21,SKU-FUR-078,1932,0,28,483
2025-04-21,SKU-FUR-079,1150,0,14,460
2025-04-21,SKU-FUR-080,186,496,28,621
2025-04-21,SKU-DEC-081,1464,0,21,366
2025-04-21,SKU-DEC-082,695,0,14,278
2025-04-21,SKU-DEC-083,1372,0,21,343
2025-04-21,SKU-DEC-084,487,0,28,406
2025-04-21,SKU-DEC-085,2208,0,21,552
2025-04-21,SKU-DEC-086,580,0,14,232
2025-04-21,SKU-DEC-087,56,149,7,187
2025-04-21,SKU-DEC-088,2672,0,21,668
2025-04-21,SKU-DEC-089,124,142,7,178
2025-04-21,SKU-DEC-090,114,304,28,380
2025-04-21,SKU-DEC-091,130,149,7,187
2025-04-21,SKU-DEC-092,272,0,7,109
2025-04-21,SKU-DEC-093,453,518,28,648
2025-04-21,SKU-DEC-094,914,0,28,762
2025-04-21,SKU-DEC-095,195,522,28,653
2025-04-21,SKU-DEC-096,637,728,28,910
2025-04-21,SKU-DEC-097,283,324,14,405
2025-04-21,SKU-DEC-098,1804,0,28,451
2025-04-21,SKU-DEC-099,492,0,7,123
2025-04-21,SKU-DEC-100,79,90,7,113
2025-04-21,SKU-DEC-101,654,0,21,545
2025-04-21,SKU-DEC-102,302,0,21,252
2025-04-21,SKU-DEC-103,169,0,14,141
2025-04-21,SKU-DEC-104,64,172,21,216
2025-04-21,SKU-DEC-105,537,0,28,448
2025-04-21,SKU-DEC-106,1772,0,14,443
2025-04-21,SKU-DEC-107,1275,0,21,510
2025-04-21,SKU-DEC-108,681,0,21,568
2025-04-21,SKU-DEC-109,600,0,21,240
2025-04-21,SKU-DEC-110,136,156,21,195
2025-04-21,SKU-DEC-111,440,0,7,110
2025-04-21,SKU-DEC-112,100,114,7,143
2025-04-21,SKU-DEC-113,251,288,21,360
2025-04-21,SKU-DEC-114,202,540,21,675
2025-04-21,SKU-DEC-115,126,0,7,105
2025-04-21,SKU-DEC-116,436,498,21,623
2025-04-21,SKU-DEC-117,1312,0,28,328
2025-04-21,SKU-DEC-118,265,0,21,221
2025-04-21,SKU-DEC-119,130,348,21,436
2025-04-21,SKU-DEC-120,1597,0,28,639
2025-04-21,SKU-LIG-121,53,142,7,178
2025-04-21,SKU-LIG-122,1060,0,21,265
2025-04-21,SKU-LIG-123,557,637,28,797
2025-04-21,SKU-LIG-124,310,355,14,444
2025-04-21,SKU-LIG-125,370,0,28,309
2025-04-21,SKU-LIG-126,219,251,21,314
2025-04-21,SKU-LIG-127,438,501,28,627
2025-04-21,SKU-LIG-128,278,318,21,398
2025-04-21,SKU-LIG-129,48,130,7,163
2025-04-21,SKU-LIG-130,832,0,14,333
2025-04-21,SKU-LIG-131,135,154,7,193
2025-04-21,SKU-LIG-132,75,202,14,253
2025-04-21,SKU-LIG-133,150,172,7,215
2025-04-21,SKU-LIG-134,67,180,14,225
2025-04-21,SKU-LIG-135,1617,0,28,647
2025-04-21,SKU-LIG-136,540,0,7,135
2025-04-21,SKU-LIG-137,760,0,28,634
2025-04-21,SKU-LIG-138,262,0,21,219
2025-04-21,SKU-LIG-139,201,537,21,672
2025-04-21,SKU-LIG-140,1272,0,28,318
2025-04-21,SKU-LIG-141,229,611,28,764
2025-04-21,SKU-LIG-142,2016,0,21,504
2025-04-21,SKU-LIG-143,256,0,14,214
2025-04-21,SKU-LIG-144,45,122,14,153
2025-04-21,SKU-LIG-145,495,0,28,413
2025-04-21,SKU-LIG-146,93,248,14,311
2025-04-21,SKU-LIG-147,124,142,14,178
2025-04-21,SKU-LIG-148,275,315,21,394
2025-04-21,SKU-LIG-149,214,572,28,715
2025-04-21,SKU-LIG-150,510,0,21,425
2025-04-21,SKU-LIG-151,1092,0,28,273
2025-04-21,SKU-LIG-152,534,0,28,445
2025-04-21,SKU-LIG-153,154,176,14,220
2025-04-21,SKU-LIG-154,435,497,21,622
2025-04-21,SKU-LIG-155,560,0,21,224
2025-04-21,SKU-LIG-156,510,0,14,204
2025-04-21,SKU-LIG-157,805,0,21,322
2025-04-21,SKU-LIG-158,176,469,21,587
2025-04-21,SKU-LIG-159,1620,0,28,648
2025-04-21,SKU-LIG-160,3168,0,28,792
2025-04-21,SKU-SMA-161,960,0,28,384
2025-04-21,SKU-SMA-162,172,196,21,246
2025-04-21,SKU-SMA-163,362,0,21,302
2025-04-21,SKU-SMA-164,105,0,7,88
2025-04-21,SKU-SMA-165,516,0,28,430
2025-04-21,SKU-SMA-166,242,277,28,347
2025-04-21,SKU-SMA-167,21,58,7,73
2025-04-21,SKU-SMA-168,1960,0,28,784
2025-04-21,SKU-SMA-169,1952,0,21,488
2025-04-21,SKU-SMA-170,422,483,21,604
2025-04-21,SKU-SMA-171,304,348,14,435
2025-04-21,SKU-SMA-172,95,108,7,136
2025-04-21,SKU-SMA-173,339,0,14,283
2025-04-21,SKU-SMA-174,136,364,28,456
2025-04-21,SKU-SMA-175,117,312,21,391
2025-04-21,SKU-SMA-176,260,0,14,217
2025-04-21,SKU-SMA-177,184,491,28,614
2025-04-21,SKU-SMA-178,327,0,14,273
2025-04-21,SKU-SMA-179,228,260,14,326
2025-04-21,SKU-SMA-180,191,509,21,637
2025-04-21,SKU-SMA-181,1862,0,28,745
2025-04-21,SKU-SMA-182,656,0,7,164
2025-04-21,SKU-SMA-183,672,0,28,269
2025-04-21,SKU-SMA-184,141,161,14,202
2025-04-21,SKU-SMA-185,846,0,28,705
2025-04-21,SKU-SMA-186,498,0,14,415
2025-04-21,SKU-SMA-187,145,387,21,484
2025-04-21,SKU-SMA-188,497,0,21,199
2025-04-21,SKU-SMA-189,458,0,14,382
2025-04-21,SKU-SMA-190,800,0,7,200
2025-04-21,SKU-SMA-191,382,0,14,319
2025-04-21,SKU-SMA-192,955,0,14,382
2025-04-21,SKU-SMA-193,110,295,28,369
2025-04-21,SKU-SMA-194,1500,0,28,600
2025-04-21,SKU-SMA-195,41,109,7,137
2025-04-21,SKU-SMA-196,1752,0,28,438
2025-04-21,SKU-SMA-197,322,368,14,460
2025-04-21,SKU-SMA-198,40,108,7,136
2025-04-21,SKU-SMA-199,1997,0,28,799
2025-04-21,SKU-SMA-200,1083,0,28,903
2025-04-28,SKU-BED-001,134,359,14,449
2025-04-28,SKU-BED-002,1468,0,14,367
2025-04-28,SKU-BED-003,464,0,14,387
2025-04-28,SKU-BED-004,108,289,28,362
2025-04-28,SKU-BED-005,287,0,7,115
2025-04-28,SKU-BED-006,192,0,7,160
2025-04-28,SKU-BED-007,2628,0,21,657
2025-04-28,SKU-BED-008,2552,0,28,638
2025-04-28,SKU-BED-009,537,0,7,215
2025-04-28,SKU-BED-010,453,0,21,378
2025-04-28,SKU-BED-011,884,0,7,221
2025-04-28,SKU-BED-012,480,0,14,192
2025-04-28,SKU-BED-013,1948,0,21,487
2025-04-28,SKU-BED-014,486,0,14,405
2025-04-28,SKU-BED-015,248,0,14,207
2025-04-28,SKU-BED-016,720,0,7,180
2025-04-28,SKU-BED-017,452,0,7,113
2025-04-28,SKU-BED-018,1420,0,14,355
2025-04-28,SKU-BED-019,555,634,28,793
2025-04-28,SKU-BED-020,58,156,7,196
2025-04-28,SKU-BED-021,1185,0,21,474
2025-04-28,SKU-BED-022,41,111,14,139
2025-04-28,SKU-BED-023,427,488,28,610
2025-04-28,SKU-BED-024,52,139,7,174
2025-04-28,SKU-BED-025,557,0,21,223
2025-04-28,SKU-BED-026,618,0,21,515
2025-04-28,SKU-BED-027,78,0,7,65
2025-04-28,SKU-BED-028,332,0,7,133
2025-04-28,SKU-BED-029,203,232,14,290
2025-04-28,SKU-BED-030,284,325,21,407
2025-04-28,SKU-BED-031,307,0,7,123
2025-04-28,SKU-BED-032,148,169,7,212
2025-04-28,SKU-BED-033,1120,0,14,280
2025-04-28,SKU-BED-034,247,283,28,354
2025-04-28,SKU-BED-035,55,148,14,185
2025-04-28,SKU-BED-036,180,0,7,150
2025-04-28,SKU-BED-037,619,0,21,516
2025-04-28,SKU-BED-038,1328,0,14,332
2025-04-28,SKU-BED-039,608,695,28,869
2025-04-28,SKU-BED-040,1930,0,28,772
2025-04-28,SKU-FUR-041,676,0,28,564
2025-04-28,SKU-FUR-042,2015,0,28,806
2025-04-28,SKU-FUR-043,405,0,7,162
2025-04-28,SKU-FUR-044,1404,0,21,351
2025-04-28,SKU-FUR-045,62,166,14,208
2025-04-28,SKU-FUR-046,550,0,7,220
2025-04-28,SKU-FUR-047,436,0,7,109
2025-04-28,SKU-FUR-048,664,0,28,554
2025-04-28,SKU-FUR-049,1512,0,14,378
2025-04-28,SKU-FUR-050,189,0,7,158
2025-04-28,SKU-FUR-051,2100,0,21,525
2025-04-28,SKU-FUR-052,286,0,14,239
2025-04-28,SKU-FUR-053,584,0,7,146
2025-04-28,SKU-FUR-054,880,0,21,352
2025-04-28,SKU-FUR-055,520,0,21,434
2025-04-28,SKU-FUR-056,256,293,21,367
2025-04-28,SKU-FUR-057,148,169,14,212
2025-04-28,SKU-FUR-058,1756,0,28,439
2025-04-28,SKU-FUR-059,1304,0,14,326
2025-04-28,SKU-FUR-060,147,168,7,210
2025-04-28,SKU-FUR-061,390,0,7,156
2025-04-28,SKU-FUR-062,44,119,7,149
